Date,Fixed Income Index,Infrastructure Index,Institutional Managers Index,Solactive Global SuperDividend REIT Index
22-06-2012,1071.351364,1103.585626,1177.747934,1097.036656
25-06-2012,1064.710081,1096.428366,1168.954652,1092.668722
26-06-2012,1070.644822,1100.500453,1175.330532,1096.180199
27-06-2012,1077.58595,1118.543815,1187.473065,1106.029462
28-06-2012,1079.721648,1120.526375,1191.080289,1107.571086
29-06-2012,1087.656368,1134.778907,1208.384724,1127.269613
02-07-2012,1089.953553,1148.125992,1232.73385,1138.146626
03-07-2012,1092.967,1149.585263,1231.36789,1139.688249
04-07-2012,1092.967,1149.585263,1231.36789,1141.144227
05-07-2012,1094.184983,1148.26102,1229.919204,1138.6605
06-07-2012,1094.554237,1145.651434,1224.690397,1136.262419
09-07-2012,1098.397983,1140.217362,1228.892207,1133.949983
10-07-2012,1096.127971,1142.534259,1221.494887,1134.463857
11-07-2012,1098.677027,1148.791152,1211.107992,1134.806441
12-07-2012,1097.515458,1149.472954,1208.240706,1127.612196
13-07-2012,1107.08115,1158.429233,1224.232337,1140.88729
16-07-2012,1110.157963,1160.935973,1222.872367,1147.910243
17-07-2012,1111.360374,1166.905409,1224.156447,1156.731757
18-07-2012,1114.103374,1168.946042,1222.146215,1156.046591
19-07-2012,1116.043451,1172.213382,1212.24739,1161.527921
20-07-2012,1115.637753,1170.293316,1209.219825,1162.898253
23-07-2012,1112.591598,1161.692625,1199.051956,1152.449469
24-07-2012,1108.976847,1156.264172,1195.035918,1147.824597
25-07-2012,1112.582306,1151.265276,1203.577406,1153.991093
26-07-2012,1118.300889,1162.465563,1207.774535,1162.041795
27-07-2012,1123.918848,1174.446323,1220.19041,1173.347037
30-07-2012,1123.978417,1179.700237,1219.324434,1178.828366
31-07-2012,1122.678444,1178.725763,1206.548861,1181.312093
01-08-2012,1128.280917,1174.918211,1199.967215,1178.657074
02-08-2012,1127.830059,1163.258351,1204.590047,1174.888661
03-08-2012,1131.737146,1173.60457,1223.5177,1184.909215
06-08-2012,1132.676293,1175.063389,1233.895132,1182.682425
07-08-2012,1133.966807,1171.767153,1234.722043,1176.173347
08-08-2012,1134.021786,1167.830954,1238.026722,1171.891059
09-08-2012,1138.170448,1173.605435,1247.460209,1168.722165
10-08-2012,1139.928212,1180.330864,1252.639175,1165.895855
13-08-2012,1139.085344,1176.29534,1257.592562,1170.006852
14-08-2012,1142.074402,1179.026829,1256.064836,1170.435081
15-08-2012,1142.021355,1176.020619,1261.543713,1172.233642
16-08-2012,1143.244567,1173.867472,1271.574456,1171.634121
17-08-2012,1142.888928,1173.786896,1273.111108,1172.319287
20-08-2012,1144.410737,1175.858592,1276.984034,1173.004454
21-08-2012,1143.6846,1171.207159,1267.356781,1173.261391
22-08-2012,1144.698814,1165.80525,1263.53369,1173.775266
23-08-2012,1142.659494,1158.771324,1246.050489,1173.175745
24-08-2012,1146.052296,1161.106521,1259.51143,1172.490579
27-08-2012,1146.110893,1160.17206,1262.072081,1174.803015
28-08-2012,1146.864348,1164.420279,1262.039771,1177.11545
29-08-2012,1150.943717,1162.048212,1273.959573,1182.768071
30-08-2012,1151.158495,1160.020149,1264.589805,1175.659472
31-08-2012,1152.727104,1161.361056,1268.910133,1178.057554
03-09-2012,1152.727104,1161.361056,1268.910133,1180.883864
04-09-2012,1152.693961,1168.220955,1283.469526,1180.027407
05-09-2012,1153.025652,1163.869355,1288.962077,1183.025009
06-09-2012,1155.903388,1167.014689,1299.405146,1192.959918
07-09-2012,1157.425804,1168.952504,1301.822112,1197.242206
10-09-2012,1153.162848,1167.420618,1307.11358,1192.189106
11-09-2012,1156.433581,1164.767769,1309.168687,1197.070915
12-09-2012,1158.983163,1164.490676,1317.655509,1202.466598
13-09-2012,1167.302079,1175.492204,1331.422486,1202.209661
14-09-2012,1176.313381,1177.149492,1344.32703,1213.77184
17-09-2012,1176.577487,1176.47394,1347.452242,1205.292909
18-09-2012,1173.493587,1170.996131,1316.541187,1199.725934
19-09-2012,1174.684005,1170.403056,1322.667564,1197.413498
20-09-2012,1172.345046,1172.283068,1326.283245,1193.559438
21-09-2012,1171.763507,1175.102801,1334.253232,1199.126413
24-09-2012,1170.040799,1183.00495,1331.820369,1196.300103
25-09-2012,1172.472279,1175.339046,1307.46533,1193.302501
26-09-2012,1176.780848,1173.279276,1304.35491,1187.735526
27-09-2012,1181.134528,1171.890097,1318.268957,1190.304899
28-09-2012,1177.773157,1176.20471,1308.464567,1184.737924
01-10-2012,1185.012748,1176.534119,1318.14401,1184.309695
02-10-2012,1187.579444,1180.952818,1319.644672,1190.304899
03-10-2012,1190.190819,1187.899318,1317.710341,1186.622131
04-10-2012,1190.528127,1189.984727,1331.899149,1190.818774
05-10-2012,1192.152155,1193.301911,1339.493205,1189.534087
08-10-2012,1193.017969,1194.535092,1334.165701,1184.737924
09-10-2012,1187.676673,1189.856383,1322.17448,1181.825968
10-10-2012,1180.576444,1185.126218,1316.336781,1178.228845
11-10-2012,1184.647528,1183.854248,1320.553865,1182.425488
12-10-2012,1182.309751,1181.243547,1310.566574,1177.543679
15-10-2012,1183.262016,1184.761492,1313.399397,1178.1432
16-10-2012,1185.544498,1189.269546,1332.209964,1186.879068
17-10-2012,1186.219134,1199.078808,1341.557466,1195.015416
18-10-2012,1182.525814,1201.534182,1343.2559,1198.098664
19-10-2012,1176.01072,1193.341691,1327.293264,1191.332648
22-10-2012,1175.813617,1193.206417,1330.440171,1189.191504
23-10-2012,1171.963548,1186.479191,1315.648006,1181.654676
24-10-2012,1171.145836,1182.042975,1314.841824,1186.193902
25-10-2012,1173.869287,1183.989614,1327.145223,1193.559438
26-10-2012,1174.948048,1186.317481,1325.194536,1181.140802
29-10-2012,1174.948048,1186.317481,1325.970871,1182.511134
30-10-2012,1174.948048,1186.317481,1325.970871,1181.654676
31-10-2012,1170.04037,1188.556299,1328.743169,1190.390545
01-11-2012,1181.242716,1190.740636,1336.391342,1189.534087
02-11-2012,1179.901354,1181.411846,1314.345453,1183.281946
05-11-2012,1177.083656,1167.084971,1317.965283,1181.740322
06-11-2012,1182.611777,1169.326553,1326.260468,1179.684824
07-11-2012,1175.864686,1146.890497,1292.137155,1169.664269
